0.497,0.00352772
0.498,0.00353483
0.499,0.00354194
0.5,0.00354904
0.501,0.00355615
0.502,0.00356325
0.503,0.00357036
0.504,0.00357747
0.505,0.00358457
0.506,0.00359168
0.507,0.00359878
0.508,0.00360589
0.509,0.003613
0.51,0.0036201
0.511,0.00362721
0.512,0.00363431
0.513,0.00364142
0.514,0.00364853
0.515,0.00365563
0.516,0.00366274
0.517,0.00366985
0.518,0.00367695
0.519,0.00368406
0.52,0.00369116
0.521,0.00369827
0.522,0.00370538
0.523,0.00371248
0.524,0.00371959
0.525,0.0037267
0.526,0.0037338
0.527,0.00374091
0.528,0.00374802
0.529,0.00375512
0.53,0.00376223
0.531,0.00376934
0.532,0.00377644
0.533,0.00378355
0.534,0.00379066
0.535,0.00379776
0.536,0.00380487
0.537,0.00381198
0.538,0.00381909
0.539,0.00382619
0.54,0.0038333
0.541,0.00384041
0.542,0.00384751
0.543,0.00385462
0.544,0.00386173
0.545,0.00386884
0.546,0.00387594
0.547,0.00388305
0.548,0.00389016
0.549,0.00389726
0.55,0.00390437
0.551,0.00391148
0.552,0.00391859
0.553,0.00392569
0.554,0.0039328
0.555,0.00393991
0.556,0.00394702
0.557,0.00395412
0.558,0.00396123
0.559,0.00396834
0.56,0.00397545
0.561,0.00398256
0.562,0.00398966
0.563,0.00399677
0.564,0.00400388
0.565,0.00401099
0.566,0.00401809
0.567,0.0040252
0.568,0.00403231
0.569,0.00403942
0.57,0.00404653
0.571,0.00405363
0.572,0.00406074
0.573,0.00406785
0.574,0.00407496
0.575,0.00408207
0.576,0.00408918
0.577,0.00409628
0.578,0.00410339
0.579,0.0041105
0.58,0.00411761
0.581,0.00412472
0.582,0.00413183
0.583,0.00413893
0.584,0.00414604
0.585,0.00415315
0.586,0.00416026
0.587,0.00416737
0.588,0.00417448
0.589,0.00418159
0.59,0.00418869
0.591,0.0041958
0.592,0.00420291
0.593,0.00421002
0.594,0.00421713
0.595,0.00422424
0.596,0.00423135
0.597,0.00423846
0.598,0.00424557
0.599,0.00425267
0.6,0.00425978
0.601,0.00426689
0.602,0.004274
0.603,0.00428111
0.604,0.00428822
0.605,0.00429533
0.606,0.00430244
0.607,0.00430955
0.608,0.00431666
0.609,0.00432377
0.61,0.00433088
0.611,0.00433798
0.612,0.00434509
0.613,0.0043522
0.614,0.00435931
0.615,0.00436642
0.616,0.00437353
0.617,0.00438064
0.618,0.00438775
0.619,0.00439486
0.62,0.00440197
0.621,0.00440908
0.622,0.00441619
0.623,0.0044233
0.624,0.00443041
0.625,0.00443752
0.626,0.00444463
0.627,0.00445174
0.628,0.00445885
0.629,0.00446596
0.63,0.00447307
0.631,0.00448018
0.632,0.00448729
0.633,0.0044944
0.634,0.00450151
0.635,0.00450862
0.636,0.00451573
0.637,0.00452284
0.638,0.00452995
0.639,0.00453706
0.64,0.00454417
0.641,0.00455128
0.642,0.00455839
0.643,0.0045655
0.644,0.00457261
0.645,0.00457972
0.646,0.00458683
0.647,0.00459394
0.648,0.00460105
0.649,0.00460816
0.65,0.00461528
0.651,0.00462239
0.652,0.0046295
0.653,0.00463661
0.654,0.00464372
0.655,0.00465083
0.656,0.00465794
0.657,0.00466505
